"season","competition","confront","home_club","home_goals","home_shots","home_shots_on_target","home_fouls","home_passes","home_wrong_passes","home_interceptions","home_tackles","home_stolen_balls","home_saves","home_ball_possession","home_offsides","home_freekicks","home_penalties","away_club","away_goals","away_shots","away_shots_on_target","away_fouls","away_passes","away_wrong_passes","away_interceptions","away_tackles","away_stolen_balls","away_saves","away_ball_possession","away_offsides","away_freekicks","away_penalties"
"2022",Campeonato Brasileiro,Volta Redonda x Jacuipense,Volta Redonda,1,5,15,9,66,18,17,15,14,9,0,0,0,0,Jacuipense,0,4,9,10,81,19,18,11,11,14,0,0,0,0
"2022",Campeonato Brasileiro,Volta Redonda x Santa Cruz,Volta Redonda,0,5,6,19,90,26,27,19,13,10,0,0,0,0,Santa Cruz,0,6,10,18,82,16,26,15,13,6,0,0,0,0
"2022",Campeonato Brasileiro,Volta Redonda x Novorizontino,Volta Redonda,1,1,18,18,83,25,22,12,15,12,0,0,0,0,Novorizontino,1,1,13,20,92,35,24,19,11,17,0,0,0,0
"2022",Campeonato Brasileiro,Volta Redonda x Ituano,Volta Redonda,1,6,12,17,75,19,18,13,22,7,0,0,0,0,Ituano,2,3,9,16,84,19,26,9,13,11,0,0,0,0
"2022",Campeonato Brasileiro,Volta Redonda x Ypiranga,Volta Redonda,0,2,11,14,73,25,20,15,17,10,0,0,0,0,Ypiranga,0,4,10,14,83,20,19,15,14,11,0,0,0,0
"2022",Campeonato Brasileiro,Volta Redonda x Criciúma,Volta Redonda,0,5,13,12,85,37,26,16,11,11,0,0,0,0,Criciúma,2,5,13,14,92,23,18,9,13,13,0,0,0,0
"2022",Campeonato Brasileiro,Volta Redonda x Figueirense,Volta Redonda,0,3,10,15,84,27,19,10,12,8,0,0,0,0,Figueirense,3,4,11,21,81,26,11,14,18,10,0,0,0,0
"2022",Campeonato Brasileiro,Volta Redonda x São José,Volta Redonda,3,1,10,15,91,25,20,17,13,12,0,0,0,0,São José,1,4,13,12,76,21,25,18,9,7,0,0,0,0
"2022",Campeonato Brasileiro,Volta Redonda x Botafogo SP,Volta Redonda,1,3,10,20,85,25,19,12,23,7,0,0,0,0,Botafogo SP,1,5,8,10,82,18,26,12,10,9,0,0,0,0
"2022",Campeonato Brasileiro,Volta Redonda x Mirasol,Volta Redonda,0,5,11,9,68,21,17,9,16,13,0,0,0,0,Mirasol,1,4,14,6,63,17,10,15,15,11,0,0,0,0
"2022",Campeonato Brasileiro,Volta Redonda x Paraná,Volta Redonda,0,2,11,8,81,26,22,14,11,16,0,0,0,0,Paraná,0,7,16,19,77,18,21,18,11,11,0,0,0,0
"2022",Campeonato Brasileiro,Volta Redonda x Oeste,Volta Redonda,1,4,14,9,69,10,24,13,16,5,0,0,0,0,Oeste,0,2,5,17,81,22,20,15,20,13,0,0,0,0
"2022",Campeonato Brasileiro,Ferroviário x Paysandu,Ferroviário,0,7,15,9,89,25,34,16,13,7,0,0,0,0,Paysandu,0,5,7,17,96,26,29,13,13,15,0,0,0,0
"2022",Campeonato Brasileiro,Ferroviário x Tombense,Ferroviário,0,4,10,17,85,19,22,12,15,14,0,0,0,0,Tombense,0,1,14,13,85,22,25,18,11,10,0,0,0,0
"2022",Campeonato Brasileiro,Ferroviário x Botafogo-PB,Ferroviário,1,6,8,22,97,26,29,18,16,9,0,0,0,0,Botafogo-PB,0,3,9,21,94,26,31,17,13,7,0,0,0,0
"2022",Campeonato Brasileiro,Ferroviário x Manaus,Ferroviário,1,0,16,16,72,24,18,15,14,14,0,0,0,0,Manaus,0,2,14,9,74,19,15,16,11,15,0,0,0,0
"2022",Campeonato Brasileiro,Ferroviário x Volta Redonda,Ferroviário,1,2,8,17,92,26,28,16,14,9,0,0,0,0,Volta Redonda,1,4,10,20,91,26,28,18,16,7,0,0,0,0
"2022",Campeonato Brasileiro,Ferroviário x Altos,Ferroviário,0,7,11,17,81,21,21,12,10,19,0,0,0,0,Altos,1,0,20,17,72,22,20,15,12,11,0,0,0,0
"2022",Campeonato Brasileiro,Ferroviário x Floresta,Ferroviário,0,3,9,16,84,28,20,19,7,16,0,0,0,0,Floresta,1,4,17,11,83,19,24,12,11,9,0,0,0,0
"2022",Campeonato Brasileiro,Ferroviário x Jacuipense,Ferroviário,0,5,8,16,76,18,23,13,13,9,0,0,0,0,Jacuipense,0,7,9,19,77,20,21,19,15,8,0,0,0,0
"2022",Campeonato Brasileiro,Ferroviário x Santa Cruz,Ferroviário,1,5,17,15,79,32,23,12,15,12,0,0,0,0,Santa Cruz,0,3,12,15,94,29,21,9,10,16,0,0,0,0
"2022",Campeonato Brasileiro,Ferroviário x Novorizontino,Ferroviário,0,4,9,11,85,17,27,15,13,5,0,0,0,0,Novorizontino,1,3,6,13,82,23,21,22,15,9,0,0,0,0
"2022",Campeonato Brasileiro,Ferroviário x Ituano,Ferroviário,1,5,13,18,86,33,24,14,13,15,0,0,0,0,Ituano,0,5,15,13,87,27,25,11,12,12,0,0,0,0
"2022",Campeonato Brasileiro,Ferroviário x Ypiranga,Ferroviário,0,5,8,7,66,15,9,15,15,10,0,0,0,0,Ypiranga,2,3,12,5,57,15,10,16,16,8,0,0,0,0
"2022",Campeonato Brasileiro,Ferroviário x Criciúma,Ferroviário,0,6,14,14,64,22,20,19,17,8,0,0,0,0,Criciúma,0,4,8,10,73,12,16,10,12,14,0,0,0,0
"2022",Campeonato Brasileiro,Ferroviário x Figueirense,Ferroviário,1,3,9,10,81,27,23,13,16,9,0,0,0,0,Figueirense,1,3,10,14,84,22,19,18,13,8,0,0,0,0
"2022",Campeonato Brasileiro,Ferroviário x São José,Ferroviário,0,7,12,17,82,23,22,13,13,9,0,0,0,0,São José,0,4,9,11,76,24,19,9,17,12,0,0,0,0
"2022",Campeonato Brasileiro,Ferroviário x Botafogo SP,Ferroviário,1,1,13,12,80,25,18,14,10,15,0,0,0,0,Botafogo SP,2,3,17,10,74,24,21,15,12,12,0,0,0,0
"2022",Campeonato Brasileiro,Ferroviário x Mirasol,Ferroviário,0,2,16,9,70,22,17,15,12,13,0,0,0,0,Mirasol,1,4,14,7,72,19,16,16,8,16,0,0,0,0
"2022",Campeonato Brasileiro,Ferroviário x Paraná,Ferroviário,0,2,14,11,77,18,28,13,14,10,0,0,0,0,Paraná,0,2,10,14,89,20,22,13,19,14,0,0,0,0
"2022",Campeonato Brasileiro,Ferroviário x Oeste,Ferroviário,0,3,8,10,86,25,26,12,16,9,0,0,0,0,Oeste,0,3,9,20,85,28,20,21,18,8,0,0,0,0
"2022",Campeonato Brasileiro,Altos x Paysandu,Altos,2,6,10,7,75,18,16,10,14,10,0,0,0,0,Paysandu,0,6,10,9,67,20,12,19,12,8,0,0,0,0
"2022",Campeonato Brasileiro,Altos x Tombense,Altos,1,8,12,13,72,17,26,7,12,12,0,0,0,0,Tombense,1,2,13,11,74,22,14,16,16,11,0,0,0,0
"2022",Campeonato Brasileiro,Altos x Botafogo-PB,Altos,1,8,6,20,79,29,17,19,14,14,0,0,0,0,Botafogo-PB,0,1,14,17,74,20,16,16,10,5,0,0,0,0
"2022",Campeonato Brasileiro,Altos x Manaus,Altos,1,4,13,21,91,23,20,9,15,9,0,0,0,0,Manaus,0,4,9,15,84,35,22,15,16,12,0,0,0,0
"2022",Campeonato Brasileiro,Altos x Volta Redonda,Altos,0,4,10,16,74,24,12,11,19,12,0,0,0,0,Volta Redonda,0,3,12,8,75,27,17,9,20,10,0,0,0,0
"2022",Campeonato Brasileiro,Altos x Ferroviário,Altos,2,3,19,16,68,21,20,10,14,12,0,0,0,0,Ferroviário,0,4,12,17,76,23,16,12,13,17,0,0,0,0
"2022",Campeonato Brasileiro,Altos x Floresta,Altos,1,8,5,13,74,14,18,16,14,10,0,0,0,0,Floresta,0,4,10,12,75,17,22,15,16,4,0,0,0,0
"2022",Campeonato Brasileiro,Altos x Jacuipense,Altos,1,3,17,16,81,26,22,17,14,5,0,0,0,0,Jacuipense,0,3,5,14,89,27,16,15,12,16,0,0,0,0
"2022",Campeonato Brasileiro,Altos x Santa Cruz,Altos,1,7,9,13,75,14,20,15,7,12,0,0,0,0,Santa Cruz,0,7,12,12,77,20,24,10,18,8,0,0,0,0
"2022",Campeonato Brasileiro,Altos x Novorizontino,Altos,0,2,16,14,85,23,19,12,12,13,0,0,0,0,Novorizontino,1,4,14,10,76,27,21,11,15,16,0,0,0,0
"2022",Campeonato Brasileiro,Altos x Ituano,Altos,1,6,8,11,85,21,19,11,15,10,0,0,0,0,Ituano,1,4,11,13,77,26,21,20,11,7,0,0,0,0
"2022",Campeonato Brasileiro,Altos x Ypiranga,Altos,1,0,11,11,76,16,18,16,14,7,0,0,0,0,Ypiranga,0,4,7,13,75,22,21,15,21,10,0,0,0,0
"2022",Campeonato Brasileiro,Altos x Criciúma,Altos,0,0,14,11,84,32,26,17,19,7,0,0,0,0,Criciúma,1,2,8,18,83,18,16,14,15,14,0,0,0,0
"2022",Campeonato Brasileiro,Altos x Figueirense,Altos,2,4,14,11,83,22,21,14,10,12,0,0,0,0,Figueirense,1,5,13,11,86,24,26,13,9,12,0,0,0,0
"2022",Campeonato Brasileiro,Altos x São José,Altos,0,6,8,8,85,17,16,10,15,10,0,0,0,0,São José,0,3,10,15,76,28,20,21,11,8,0,0,0,0
"2022",Campeonato Brasileiro,Altos x Botafogo SP,Altos,2,4,7,12,86,21,16,18,7,15,0,0,0,0,Botafogo SP,2,3,17,13,70,25,21,14,18,5,0,0,0,0
"2022",Campeonato Brasileiro,Altos x Mirasol,Altos,0,9,8,7,63,20,15,17,14,8,0,0,0,0,Mirasol,1,3,9,9,77,19,14,12,13,8,0,0,0,0
"2022",Campeonato Brasileiro,Altos x Paraná,Altos,0,4,6,14,89,30,28,17,12,13,0,0,0,0,Paraná,0,3,13,13,88,21,23,21,11,6,0,0,0,0
"2022",Campeonato Brasileiro,Altos x Oeste,Altos,0,5,6,18,84,20,24,15,13,14,0,0,0,0,Oeste,2,3,16,9,70,16,25,16,15,6,0,0,0,0
"2022",Campeonato Brasileiro,Floresta x Paysandu,Floresta,0,4,11,10,80,13,22,15,15,4,0,0,0,0,Paysandu,2,8,6,9,72,15,29,9,14,11,0,0,0,0
"2022",Campeonato Brasileiro,Floresta x Tombense,Floresta,0,1,7,14,89,20,20,12,12,11,0,0,0,0,Tombense,1,6,12,11,74,25,22,21,17,7,0,0,0,0
"2022",Campeonato Brasileiro,Floresta x Botafogo-PB,Floresta,1,2,16,14,70,22,14,19,13,11,0,0,0,0,Botafogo-PB,0,6,11,10,71,16,18,17,4,15,0,0,0,0
"2022",Campeonato Brasileiro,Floresta x Manaus,Floresta,0,5,11,20,87,27,20,12,10,15,0,0,0,0,Manaus,1,5,16,7,69,19,15,11,13,11,0,0,0,0
"2022",Campeonato Brasileiro,Floresta x Volta Redonda,Floresta,3,3,15,10,82,22,25,8,20,5,0,0,0,0,Volta Redonda,0,8,5,10,85,22,23,11,16,12,0,0,0,0
"2022",Campeonato Brasileiro,Floresta x Ferroviário,Floresta,1,4,12,14,74,19,16,17,17,7,0,0,0,0,Ferroviário,0,6,7,7,70,18,20,15,11,11,0,0,0,0
"2022",Campeonato Brasileiro,Floresta x Altos,Floresta,2,7,14,21,83,25,25,8,18,9,0,0,0,0,Altos,0,7,9,13,85,26,21,12,15,12,0,0,0,0
"2022",Campeonato Brasileiro,Floresta x Jacuipense,Floresta,0,4,15,18,75,23,23,11,14,12,0,0,0,0,Jacuipense,0,4,12,9,76,21,16,18,9,15,0,0,0,0
"2022",Campeonato Brasileiro,Floresta x Santa Cruz,Floresta,2,0,15,13,91,26,19,14,11,10,0,0,0,0,Santa Cruz,0,5,10,8,78,31,19,19,12,13,0,0,0,0
"2022",Campeonato Brasileiro,Floresta x Novorizontino,Floresta,1,6,9,17,82,19,17,14,16,7,0,0,0,0,Novorizontino,2,6,9,6,71,21,24,16,8,8,0,0,0,0
"2022",Campeonato Brasileiro,Floresta x Ituano,Floresta,0,3,12,17,92,26,23,11,15,12,0,0,0,0,Ituano,3,4,15,8,84,27,28,17,10,12,0,0,0,0
"2022",Campeonato Brasileiro,Floresta x Ypiranga,Floresta,0,3,8,21,80,23,20,19,17,7,0,0,0,0,Ypiranga,0,7,7,14,81,16,26,11,15,8,0,0,0,0
"2022",Campeonato Brasileiro,Floresta x Criciúma,Floresta,0,7,7,8,75,16,20,16,12,10,0,0,0,0,Criciúma,2,2,12,10,75,18,20,14,16,7,0,0,0,0
"2022",Campeonato Brasileiro,Floresta x Figueirense,Floresta,0,2,8,9,76,21,16,11,18,7,0,0,0,0,Figueirense,1,9,8,9,64,14,15,17,14,8,0,0,0,0
"2022",Campeonato Brasileiro,Floresta x São José,Floresta,0,3,9,17,94,25,21,11,19,4,0,0,0,0,São José,1,4,5,14,89,31,18,16,20,9,0,0,0,0
"2022",Campeonato Brasileiro,Floresta x Botafogo SP,Floresta,1,2,13,16,82,22,22,11,13,11,0,0,0,0,Botafogo SP,1,6,12,12,68,19,16,15,17,12,0,0,0,0
"2022",Campeonato Brasileiro,Floresta x Mirasol,Floresta,0,3,9,5,86,23,18,14,13,9,0,0,0,0,Mirasol,1,8,10,11,84,29,28,13,16,9,0,0,0,0
"2022",Campeonato Brasileiro,Floresta x Paraná,Floresta,2,1,11,8,78,20,25,10,17,4,0,0,0,0,Paraná,3,6,7,10,77,15,23,19,10,9,0,0,0,0
"2022",Campeonato Brasileiro,Floresta x Oeste,Floresta,0,3,12,17,95,30,28,9,18,7,0,0,0,0,Oeste,1,6,8,13,95,32,25,17,14,12,0,0,0,0
"2022",Campeonato Brasileiro,Jacuipense x Paysandu,Jacuipense,1,6,10,14,81,27,25,15,11,13,0,0,0,0,Paysandu,1,3,14,18,83,20,21,12,13,9,0,0,0,0
"2022",Campeonato Brasileiro,Jacuipense x Tombense,Jacuipense,1,5,10,12,76,24,14,22,14,10,0,0,0,0,Tombense,0,4,10,1,71,13,18,9,11,9,0,0,0,0
"2022",Campeonato Brasileiro,Jacuipense x Botafogo-PB,Jacuipense,0,0,10,12,82,20,16,16,13,16,0,0,0,0,Botafogo-PB,0,1,16,14,67,18,22,11,19,10,0,0,0,0
"2022",Campeonato Brasileiro,Jacuipense x Manaus,Jacuipense,0,2,17,13,77,17,22,8,12,11,0,0,0,0,Manaus,0,7,11,16,81,25,21,18,10,17,0,0,0,0
"2022",Campeonato Brasileiro,Jacuipense x Volta Redonda,Jacuipense,0,4,8,14,74,22,23,11,15,18,0,0,0,0,Volta Redonda,0,4,18,10,71,11,20,15,12,8,0,0,0,0
"2022",Campeonato Brasileiro,Jacuipense x Ferroviário,Jacuipense,0,2,9,17,74,18,16,17,16,5,0,0,0,0,Ferroviário,1,4,6,8,79,21,20,9,24,9,0,0,0,0
"2022",Campeonato Brasileiro,Jacuipense x Altos,Jacuipense,1,7,12,13,77,19,23,14,10,10,0,0,0,0,Altos,2,4,12,21,75,23,22,12,15,11,0,0,0,0
"2022",Campeonato Brasileiro,Jacuipense x Floresta,Jacuipense,1,5,11,11,87,30,34,15,11,13,0,0,0,0,Floresta,0,3,13,20,100,28,28,19,9,10,0,0,0,0
"2022",Campeonato Brasileiro,Jacuipense x Santa Cruz,Jacuipense,3,3,14,8,64,13,12,12,16,15,0,0,0,0,Santa Cruz,0,2,15,5,61,13,14,15,11,11,0,0,0,0
"2022",Campeonato Brasileiro,Jacuipense x Novorizontino,Jacuipense,2,1,13,21,81,23,18,18,14,13,0,0,0,0,Novorizontino,2,2,15,7,78,23,26,13,12,11,0,0,0,0
"2022",Campeonato Brasileiro,Jacuipense x Ituano,Jacuipense,2,6,12,4,66,20,23,9,15,9,0,0,0,0,Ituano,2,2,11,12,76,16,6,16,16,10,0,0,0,0
"2022",Campeonato Brasileiro,Jacuipense x Ypiranga,Jacuipense,0,7,17,14,71,19,25,9,17,8,0,0,0,0,Ypiranga,0,4,8,12,85,20,19,14,8,17,0,0,0,0
"2022",Campeonato Brasileiro,Jacuipense x Criciúma,Jacuipense,0,2,9,10,82,25,22,14,9,14,0,0,0,0,Criciúma,0,4,14,18,84,20,18,9,21,9,0,0,0,0
"2022",Campeonato Brasileiro,Jacuipense x Figueirense,Jacuipense,1,3,7,12,81,15,12,18,14,7,0,0,0,0,Figueirense,2,4,9,11,76,27,25,14,19,6,0,0,0,0
"2022",Campeonato Brasileiro,Jacuipense x São José,Jacuipense,1,5,8,11,76,17,15,16,14,8,0,0,0,0,São José,1,3,9,13,81,24,21,11,20,7,0,0,0,0
"2022",Campeonato Brasileiro,Jacuipense x Botafogo SP,Jacuipense,1,3,5,12,85,21,19,8,12,20,0,0,0,0,Botafogo SP,1,4,21,14,67,21,22,20,14,4,0,0,0,0
"2022",Campeonato Brasileiro,Jacuipense x Mirasol,Jacuipense,1,6,8,12,86,26,27,13,12,14,0,0,0,0,Mirasol,0,2,14,11,81,18,21,14,12,7,0,0,0,0
"2022",Campeonato Brasileiro,Jacuipense x Paraná,Jacuipense,0,0,11,10,85,28,21,14,11,16,0,0,0,0,Paraná,1,4,17,13,83,20,23,10,14,11,0,0,0,0
"2022",Campeonato Brasileiro,Jacuipense x Oeste,Jacuipense,0,5,11,12,72,19,17,15,12,8,0,0,0,0,Oeste,3,4,11,12,72,22,18,15,14,11,0,0,0,0
"2022",Campeonato Brasileiro,Santa Cruz x Paysandu,Santa Cruz,1,5,14,12,81,14,25,8,14,10,0,0,0,0,Paysandu,2,6,12,13,80,22,26,13,16,13,0,0,0,0
"2022",Campeonato Brasileiro,Santa Cruz x Tombense,Santa Cruz,0,1,9,19,86,23,21,12,22,10,0,0,0,0,Tombense,2,6,12,11,72,15,31,13,13,9,0,0,0,0
"2022",Campeonato Brasileiro,Santa Cruz x Botafogo-PB,Santa Cruz,1,3,10,14,82,17,21,13,10,10,0,0,0,0,Botafogo-PB,1,7,11,12,81,25,22,18,17,9,0,0,0,0
"2022",Campeonato Brasileiro,Santa Cruz x Manaus,Santa Cruz,1,4,9,19,87,25,27,14,9,12,0,0,0,0,Manaus,1,6,13,20,87,20,23,17,12,8,0,0,0,0
"2022",Campeonato Brasileiro,Santa Cruz x Volta Redonda,Santa Cruz,0,8,11,15,82,21,20,14,15,7,0,0,0,0,Volta Redonda,2,7,9,20,83,27,28,13,11,11,0,0,0,0
"2022",Campeonato Brasileiro,Santa Cruz x Ferroviário,Santa Cruz,0,6,10,19,76,17,22,18,9,10,0,0,0,0,Ferroviário,0,5,10,10,76,19,23,15,12,10,0,0,0,0
"2022",Campeonato Brasileiro,Santa Cruz x Altos,Santa Cruz,1,7,8,16,77,22,23,10,16,6,0,0,0,0,Altos,2,7,8,8,79,21,17,16,15,7,0,0,0,0
"2022",Campeonato Brasileiro,Santa Cruz x Floresta,Santa Cruz,0,5,9,7,75,19,25,8,17,14,0,0,0,0,Floresta,0,4,14,10,70,14,19,14,16,9,0,0,0,0
"2022",Campeonato Brasileiro,Santa Cruz x Jacuipense,Santa Cruz,3,2,10,16,72,18,19,16,15,6,0,0,0,0,Jacuipense,0,6,6,4,69,18,15,17,18,7,0,0,0,0
"2022",Campeonato Brasileiro,Santa Cruz x Novorizontino,Santa Cruz,0,3,16,17,87,32,30,13,6,8,0,0,0,0,Novorizontino,0,9,8,16,82,28,12,20,12,16,0,0,0,0
"2022",Campeonato Brasileiro,Santa Cruz x Ituano,Santa Cruz,1,2,9,7,79,17,17,10,16,11,0,0,0,0,Ituano,0,8,11,16,68,18,22,15,15,8,0,0,0,0
"2022",Campeonato Brasileiro,Santa Cruz x Ypiranga,Santa Cruz,0,3,17,10,69,19,17,11,18,11,0,0,0,0,Ypiranga,1,1,12,14,78,23,19,12,13,17,0,0,0,0
"2022",Campeonato Brasileiro,Santa Cruz x Criciúma,Santa Cruz,2,4,15,8,75,26,18,13,16,11,0,0,0,0,Criciúma,1,6,12,14,77,20,22,12,7,13,0,0,0,0
"2022",Campeonato Brasileiro,Santa Cruz x Figueirense,Santa Cruz,0,1,8,6,85,20,18,8,11,9,0,0,0,0,Figueirense,2,10,11,10,79,27,23,12,22,8,0,0,0,0
"2022",Campeonato Brasileiro,Santa Cruz x São José,Santa Cruz,1,4,14,12,79,21,20,12,9,16,0,0,0,0,São José,2,6,18,17,70,18,21,9,15,13,0,0,0,0
"2022",Campeonato Brasileiro,Santa Cruz x Botafogo SP,Santa Cruz,1,3,12,19,90,25,25,17,6,17,0,0,0,0,Botafogo SP,1,4,18,15,82,27,28,19,10,11,0,0,0,0
"2022",Campeonato Brasileiro,Santa Cruz x Mirasol,Santa Cruz,0,3,8,14,81,21,18,16,13,11,0,0,0,0,Mirasol,0,7,11,13,87,18,25,13,14,8,0,0,0,0
"2022",Campeonato Brasileiro,Santa Cruz x Paraná,Santa Cruz,1,6,13,5,62,15,20,17,13,7,0,0,0,0,Paraná,0,7,7,11,83,16,20,10,17,12,0,0,0,0
"2022",Campeonato Brasileiro,Santa Cruz x Oeste,Santa Cruz,0,6,11,13,84,21,17,12,16,8,0,0,0,0,Oeste,1,8,9,14,76,25,25,11,13,11,0,0,0,0
"2022",Campeonato Brasileiro,Novorizontino x Paysandu,Novorizontino,0,5,18,8,82,23,20,11,16,11,0,0,0,0,Paysandu,0,3,11,18,88,32,28,12,8,18,0,0,0,0
"2022",Campeonato Brasileiro,Novorizontino x Tombense,Novorizontino,1,5,12,16,74,19,23,14,15,9,0,0,0,0,Tombense,0,4,9,14,74,17,17,13,16,11,0,0,0,0
"2022",Campeonato Brasileiro,Novorizontino x Botafogo-PB,Novorizontino,0,5,9,13,82,22,23,14,17,12,0,0,0,0,Botafogo-PB,1,2,13,17,81,19,24,15,13,9,0,0,0,0
"2022",Campeonato Brasileiro,Novorizontino x Manaus,Novorizontino,0,5,11,11,82,24,25,12,20,9,0,0,0,0,Manaus,1,2,10,17,88,24,23,12,18,11,0,0,0,0
"2022",Campeonato Brasileiro,Novorizontino x Volta Redonda,Novorizontino,0,3,10,13,84,31,15,15,16,17,0,0,0,0,Volta Redonda,1,0,18,18,83,29,25,9,13,10,0,0,0,0
"2022",Campeonato Brasileiro,Novorizontino x Ferroviário,Novorizontino,1,4,13,8,74,22,19,11,13,14,0,0,0,0,Ferroviário,0,5,14,14,70,17,16,10,15,12,0,0,0,0
"2022",Campeonato Brasileiro,Novorizontino x Altos,Novorizontino,0,3,8,11,78,26,18,13,13,16,0,0,0,0,Altos,1,5,17,15,80,18,21,9,17,8,0,0,0,0
"2022",Campeonato Brasileiro,Novorizontino x Floresta,Novorizontino,0,3,13,6,74,24,14,11,21,7,0,0,0,0,Floresta,2,5,9,9,75,21,16,15,11,13,0,0,0,0
"2022",Campeonato Brasileiro,Novorizontino x Jacuipense,Novorizontino,1,1,13,16,84,19,23,11,15,13,0,0,0,0,Jacuipense,0,2,13,12,74,17,24,15,11,12,0,0,0,0
"2022",Campeonato Brasileiro,Novorizontino x Santa Cruz,Novorizontino,0,2,6,18,76,17,15,13,14,16,0,0,0,0,Santa Cruz,0,6,16,7,66,15,24,20,11,6,0,0,0,0
"2022",Campeonato Brasileiro,Novorizontino x Ituano,Novorizontino,2,2,13,9,78,27,27,12,14,14,0,0,0,0,Ituano,1,2,15,16,85,19,20,16,12,11,0,0,0,0
"2022",Campeonato Brasileiro,Novorizontino x Ypiranga,Novorizontino,2,3,18,11,61,12,19,11,11,14,0,0,0,0,Ypiranga,1,3,15,13,73,14,16,14,10,16,0,0,0,0
"2022",Campeonato Brasileiro,Novorizontino x Criciúma,Novorizontino,0,4,8,9,69,19,15,16,13,16,0,0,0,0,Criciúma,0,5,16,8,69,12,20,16,10,8,0,0,0,0
"2022",Campeonato Brasileiro,Novorizontino x Figueirense,Novorizontino,0,3,9,12,74,15,19,9,15,7,0,0,0,0,Figueirense,0,6,7,10,84,24,18,13,22,9,0,0,0,0
"2022",Campeonato Brasileiro,Novorizontino x São José,Novorizontino,1,6,10,10,71,21,22,11,20,11,0,0,0,0,São José,1,1,12,15,73,11,16,16,9,9,0,0,0,0
"2022",Campeonato Brasileiro,Novorizontino x Botafogo SP,Novorizontino,0,1,11,16,87,22,23,13,17,12,0,0,0,0,Botafogo SP,0,0,12,12,85,26,23,24,11,11,0,0,0,0
"2022",Campeonato Brasileiro,Novorizontino x Mirasol,Novorizontino,2,4,12,8,78,20,24,14,8,15,0,0,0,0,Mirasol,4,2,19,11,76,23,24,14,16,10,0,0,0,0
"2022",Campeonato Brasileiro,Novorizontino x Paraná,Novorizontino,0,2,13,11,81,25,19,17,17,11,0,0,0,0,Paraná,0,1,11,15,88,22,24,9,14,13,0,0,0,0
"2022",Campeonato Brasileiro,Novorizontino x Oeste,Novorizontino,3,3,18,15,83,20,20,15,13,12,0,0,0,0,Oeste,0,5,12,16,86,28,30,11,11,15,0,0,0,0
"2022",Campeonato Brasileiro,Ituano x Paysandu,Ituano,1,4,10,12,89,22,31,12,16,7,0,0,0,0,Paysandu,1,3,8,7,90,21,22,16,18,9,0,0,0,0
"2022",Campeonato Brasileiro,Ituano x Tombense,Ituano,0,6,9,15,83,19,17,15,14,16,0,0,0,0,Tombense,0,3,16,12,73,22,28,10,15,9,0,0,0,0
"2022",Campeonato Brasileiro,Ituano x Botafogo-PB,Ituano,2,8,11,11,73,18,20,15,23,10,0,0,0,0,Botafogo-PB,0,1,10,7,74,12,23,14,8,9,0,0,0,0
"2022",Campeonato Brasileiro,Ituano x Manaus,Ituano,0,2,20,16,78,23,28,10,14,10,0,0,0,0,Manaus,0,5,10,11,86,20,17,12,13,20,0,0,0,0
"2022",Campeonato Brasileiro,Ituano x Volta Redonda,Ituano,1,1,8,27,90,29,24,13,14,16,0,0,0,0,Volta Redonda,1,3,17,12,77,20,22,18,13,7,0,0,0,0
"2022",Campeonato Brasileiro,Ituano x Ferroviário,Ituano,0,3,9,12,85,20,23,15,12,13,0,0,0,0,Ferroviário,1,1,14,15,78,24,25,17,16,9,0,0,0,0
"2022",Campeonato Brasileiro,Ituano x Altos,Ituano,1,6,18,11,77,23,22,16,5,16,0,0,0,0,Altos,2,4,18,13,79,22,22,9,9,17,0,0,0,0
"2022",Campeonato Brasileiro,Ituano x Floresta,Ituano,3,8,9,12,87,21,27,17,8,7,0,0,0,0,Floresta,1,4,8,16,90,30,21,17,18,6,0,0,0,0
"2022",Campeonato Brasileiro,Ituano x Jacuipense,Ituano,0,3,11,12,77,15,16,12,11,11,0,0,0,0,Jacuipense,0,7,11,9,70,25,23,14,16,11,0,0,0,0
"2022",Campeonato Brasileiro,Ituano x Santa Cruz,Ituano,1,2,15,13,82,14,24,15,11,10,0,0,0,0,Santa Cruz,1,1,11,9,88,28,27,15,17,14,0,0,0,0
"2022",Campeonato Brasileiro,Ituano x Novorizontino,Ituano,0,2,9,14,82,24,15,15,17,9,0,0,0,0,Novorizontino,0,5,9,15,74,21,21,15,13,9,0,0,0,0
"2022",Campeonato Brasileiro,Ituano x Ypiranga,Ituano,1,6,12,7,67,8,15,7,11,14,0,0,0,0,Ypiranga,0,3,14,13,69,24,17,15,17,11,0,0,0,0
"2022",Campeonato Brasileiro,Ituano x Criciúma,Ituano,2,3,12,11,78,16,20,16,18,8,0,0,0,0,Criciúma,0,3,8,11,78,19,23,14,16,10,0,0,0,0
"2022",Campeonato Brasileiro,Ituano x Figueirense,Ituano,1,4,11,11,83,21,16,16,15,10,0,0,0,0,Figueirense,1,5,11,15,82,26,26,14,13,10,0,0,0,0
"2022",Campeonato Brasileiro,Ituano x São José,Ituano,2,5,9,12,98,31,27,13,10,13,0,0,0,0,São José,0,7,13,19,87,30,26,19,11,7,0,0,0,0
"2022",Campeonato Brasileiro,Ituano x Botafogo SP,Ituano,0,1,16,14,76,18,22,8,19,14,0,0,0,0,Botafogo SP,1,5,15,9,69,15,26,10,13,16,0,0,0,0
